url	question	answer	manual quote
https://boardgamegeek.com/thread/2925411/drawing-fate-discard-pile-or-to-hand	When you are asked to draw fate, do you place this card on the ability/fate discard pile, or when you have not yet reached the hand limit of 3 you can keep it in your personal supply?	After you 'draw fate', you discard the card.	
https://boardgamegeek.com/thread/2920592/low-morale	Do low morale tokens actually matter when playing solo? I can’t see a point in them	They absolutely do! Forces you to use a command token and a fatigue to activate a crew member, when normally they would just get fatigue.	
https://boardgamegeek.com/thread/2919349/can-you-use-adventure-cards-and-crew-abilities-if	Can you use adventure cards and crew abilities if they have command tokens on them?	You cannot use crew abilities (any) or normal ability cards if they have command one them. The command would need to be cleared first.A weapon typically does not have an ability like an ability card and does not get command on it. You can recognise that by the command icon (the blue token).	
https://boardgamegeek.com/thread/2908405/using-command-during-combat-from-another-character	Can I use command from a crew ability that is not participating on an attack to give accuracy or even more damage to the attack?	Generally speaking, no. There are a few crew abilities that can be used on other characters (such as the fate/status ones) - but the combat-related ones (damage/block/accuracy) can only be used on that specific character when they are making an attack.https://rulepop.com/sleeping-gods/#crew-board	
https://boardgamegeek.com/thread/2906621/fate-symbols-on-ship-board	Fate Symbols on Ship board?	When the ship is damaged you draw fate and assign the damage cubes to the relevant location.	
https://boardgamegeek.com/thread/2905767/kasumi-s-synergy-token	Can Kasumi’ synergy token (+1 damage) be used when missing the target? That is, after the counterattack, can I deal 2 damages?	Yes.	
https://boardgamegeek.com/thread/2905767/kasumi-s-synergy-token	Why would I cover empty spaces? I don't get why it would help since we cannot skip spaces. It doesn't help with adjacency for another hit right?	you would not want to cover empty space, but sometimes you can not avoid it. For example, you deal 3 damage and then cover a 2-valued heart, if the adjacent spaces are empty, you cannot avoid to cover an empty space with your third damage.	
https://boardgamegeek.com/thread/2905767/kasumi-s-synergy-token	I think Rafael has one level up card that allows him to only have to place 1 damage on his initial target and then he can place the rest on an adjacent enemy. This way, you can use an enemy with low defense to land the hit, and roll over damage into an enemy with a high defense.		
https://boardgamegeek.com/thread/2904637/travel-test	To travel we need to do a craft challenge. It's I can choose only one crew member for that test. Is that a regular difference among other action and types of challenges in the game? Do I need to memorize these differences?	Only one crew member is used for travel, but you don't have to use a crew member. Travel is different than other challenges as it is an action.https://rulepop.com/sleeping-gods/#travel	
https://boardgamegeek.com/thread/2904637/travel-test	Also the negative effects always have to go on a character that participated on the challenge? Or can I give to someone else?	Negative effects are applied to crew that participated first.	
https://boardgamegeek.com/thread/2904637/travel-test	The Travel section in the rules state:” You may also discard ability cards with craft symbols from your hand to add 1 per card to the total.”	Yes, but it doesn't mention using adventure cards or other crew abilities using command. So it seems different from the regular challenge. And I was wondering if that's accurate.	
https://boardgamegeek.com/thread/2900838/ignore-a-hazard-after-the-check	Ignore a hazard after the check?	I would rule it allows you to ignore the requirement of rolling, but if you choose to roll anyway, you must accept the outcome of the roll.	
https://boardgamegeek.com/thread/2898953/dungeon-item-hearthcoal-move-ship-3-distance	My second query was whether it is considered an action or not.	My logic tells me it's not an action as the rulebook does not refer to it as an action.	
https://boardgamegeek.com/thread/2897149/crew-abilities	When a crew ability is doing two actions, e.g. removing a status token + recovering one health, as in the following picture, can those be applied to different crew members?	You can only activate one crew ability at a time, and would need to remove command from that crew member before attempting to use another ability of that member: 'Activate Crew AbilityYou may pay command to activate one of your crew member’s abilities. Place the required command on their crew board to indicate that they have used an ability, then gain the effects. You may not use another ability on this crew member until all command tokens have been removed from their crew board.'	
https://boardgamegeek.com/thread/2896109/defeated-in-normal-mode-and-event-deck	If I am defeated in normal mode, I should discard 6 cards from the event deck. If after discarding a few cards (less than 6), I run out of event cards, should I read paragraph 1 and afterwards continue discarding cards up to 6, or should I shuffle the event deck, discard up to six, finish my turn and then read paragraph 1?	It's #1. Discard as many as you can. Read the paragraph, (which will tell you to create a new deck of 18) Then discard the rest of what you owe off of the new deck.	
https://boardgamegeek.com/thread/2896109/defeated-in-normal-mode-and-event-deck	"One thing I do not understand is that it specifically tells you to discard 6 cards from the event deck AFTER you build the new deck, which means pretty much ""discard all mild event cards"". Why don't the rules just say to discard the mild event cards when creating a new deck of 18 cards? Am I missing something here?"	The 6 cards that I discard when defeated are supposed to be the time while I go back to port. If I cannot discard all 6 cards and the deck is empty, I have not come back to port yet and I am still unconscious when reading paragraph 1 and facing the monster. If, on the contrary, even if I have not discarded 6 cards yet when the deck is empty, I am supposed to be recovered, this is not coherent with the 6 discarded cards simulating the time I spend coming back to port, isn’t it?	
https://boardgamegeek.com/thread/2895465/laurents-level-card-old-sailor-player-count-clarif	If during a combat round my fate is only 1-2, and I thereby miss, do I still get to hit for one damage, or is that considered an attack and therefore nullified by Frightened?	Not certain, but I believe frightened stops you from choosing that character. They weren't frightened when you chose them. Their miss still causes 1 damage, they become frightened, and you can't use them again in combat until frightened is removed.	
https://boardgamegeek.com/thread/2894053/duplicating-actionsabilities	Can I equip a single crew member with two identical ability cards? For example, can one crew member have two Bandages cards?	Yes	
https://boardgamegeek.com/thread/2893834/search-token-low-morale	I have obtained a search token in the Deck (ship action). What does this search token mean?	According to the following rule, it gives you 1 coin and 1 low morale. However, according to the rules, status tokens are only obtained in stories and combat (this does not include the deck).	
https://boardgamegeek.com/thread/2893834/search-token-low-morale	Which test? I did not performed any test. I was just in the ship action (deck).	It means you found 1 coin and 1 character gets low morale.Since you are playing solo, you can assign low morale to any of your characters.	
https://boardgamegeek.com/thread/2889652/crew-abilities	During a challenge, is it only crew members who are assigned to the task (and got fatigued) who can use their starting abilities (or equipped ones) to help swing the outcome after the fate draw, or can any crew member use their abilities effects to help so long as they pay the command cost?	It depends. If it says 'you', then only the player drawing a fate card can use one of their committed characters.	
https://boardgamegeek.com/thread/2884404/when-does-combat-or-a-challenge-start	When does Combat or a Challenge start?	It starts when you reveal the cards. You can cook and do other actions even after finding out the level of difficulty of the combat but not after you see the adversaries you’ll be fighting.	
https://boardgamegeek.com/thread/2881308/travel-challenges	When doing a Travel action, do you have to complete hazard challenges if you are only passing through the area i.e. your Craft challenge lets you move 2 regions, landing you in a hazard-free region, but passing through a region with a hazard?	Yes, but if you fail you can keep moving through you just take the negative effect.	
https://boardgamegeek.com/thread/2881308/travel-challenges	Does Gloria’s ability let you draw 2 cards on a fate draw, or draw 2 cards into your hand?	Gloria’s ability lets you draw ability cards into your hand. Her ability cannot be used on fate draws. You can use it at any time. Note: Remember hand limit of 3, so if you ever have 4+ cards in hand, you must discard down.	
https://boardgamegeek.com/thread/2880540/herbalist-restores-6-health-total-or-per-crew-memb	Herbalist: restores 6 health total or per crew member?	"Based on wording, the 6 health is in total, and the remove all status tokens is for all crew members. If the 6 health were supposed to be removed for all crew members, the sentence would have said, ""Restore 6 health and remove all status tokens FOR all crew members."" Granted ... the wording could have been more clear."	
https://boardgamegeek.com/thread/2879839/accuracy-on-an-attack	"Then why does it say ""you may use adventure card"" abilities that add to accuracy after the draw?"	You can use any adventure card - they belong to the whole crew, as it were - whereas the crew boards themselves have attack/damage bonuses specific to each crew member.	
https://boardgamegeek.com/thread/2879442/a-bunch-of-questions	Does it cost command to use the captain during a challenge?	No	
https://boardgamegeek.com/thread/2879442/a-bunch-of-questions	Can ability cards be traded among players?	No	
https://boardgamegeek.com/thread/2879442/a-bunch-of-questions	Can you use the equipped, repair action ability card more than once a turn assuming you can pay the cost?	Yes, the command token does not stay on the card as for adventure cards	
https://boardgamegeek.com/thread/2877318/using-ability-cards-to-help-other-characters-durin	If I am attacking with the captain, can I use Kannan’s equipped ability card “focus” to add +3 accuracy to the captain’s date card draw? Or can only Kannan use “focus”?	"Abilities on ability cards generally only apply to the crew member to which they are equipped unless otherwise specified on the card. But also note that if a card says ""you"", it means you, the player, not you, the character: ""If an ability description says “you,” it means the player that controls the crew member to which the card is equipped. """	
https://boardgamegeek.com/thread/2877146/changing-player-count-mid-campaign	Can you change the number of players mid campaign? If so, how?	You play the same 9 characters no matter the player count, so it's pretty easy to divvy them up however you like.	
https://boardgamegeek.com/thread/2875448/question-about-skill-challenges-and-equipped-abili	In the pictured example Player 2 has the above Marco and he has a Cunning ability card equipped. If player 1 is captain and a Cunning skill challenge is encountered, Player 2 wishes to participate as well with Marco. We understand you expend one command token to participate in a challenge if you not the captain AND every participating character will get a fatigue token. The question I want to know is do we spend an extra command token to utilize the 2nd Cunning equipped to Marco so he can contribute 2 Cunning to the challenge or because the equipped ability card has already been equipped, no additional command tokens need to be used? Thanks in Advance.	You get the 2 cunning every time; the command cost is 1, as you say; but you add all the extra abilities for equipped ability + level cards, to the base on your character sheet, for no additional cost.	
https://boardgamegeek.com/thread/2875448/question-about-skill-challenges-and-equipped-abili	"Player 1 is the captain and has encountered a Cunning challenge. Player 2 has no characters with any Cunning skills so he does not wish to use any characters but he does have a Cunning ability card in hand he wishes to discard during the ""Alter Fate"" step to help influence the total skill number for the challenge. Does Player 2 need to spend a command token in this scenario? My guess is no as the command token is only spent during the ""Gather Crew"" step."	"Correct.  Either player can discard cards from hand to add to the Challenge, using matching ability cards.  We tend to be fairly liberal about how we allow our players to talk about what's in hand, though technically you're not supposed to talk about that.  We like the co-op aspect of saying ""I can thrown in a card to help you with that""."	
https://boardgamegeek.com/thread/2874228/what-are-the-coin-values	What are the coin values?	I guess it can be whatever you want! We treat them as 1 and 5.	
https://boardgamegeek.com/thread/2873881/i-have-some-questions-after-first-session	During another players turns challenge, if you simply discard a card to boost the value without using one of your character, do you still spend a command token?	"Yes, quoting rulepop: ""Any player may also discard ability cards in hand to give +1 skill of the type specified on the card. Players may discard any number of ability cards."""	
https://boardgamegeek.com/thread/2873881/i-have-some-questions-after-first-session	What is the significance of the combat token?	They are use to count the amount of attacks you have in a given combat round (=4); and you cannot place more than 2 tokens on the same crew member. You use the combat token to indicate who is attacking the monster(s). I.o.w.: you don't let all of your crew members attack the monsters one after another (that would make combat VERY easy).	
https://boardgamegeek.com/thread/2867308/character-abilitiesequipment-can-be-used-by-anyone	Character abilities/equipment can be used by anyone?	"No, as per rulepop under crew member/+1 damage: ""This can only be added to an attack the crew member performs. The damage cannot be dealt by itself, and it cannot be added to another crew member’s attack. "", same for +1 accuracy. Weapons can be swapped, but ability cards can't. All other rewards/cards are shared, and they can be used by any player/crew member, provided they can pay the command cost, and the card does not already have command on it."	
https://boardgamegeek.com/thread/2866449/adventure-card-88-clarification-spoiler	Does this mean to take the synergy token from one crew member, regardless of using them to fight, and place it on another crew member where it is available to be activated?	It means any character can pay 2 command to place any character's synergy token on another player. It allows you to get a character's token into play without them having to fight, and without anyone having to mark a synergy space on a monster. Useful for example to put Gregory's token on a player just before they take damage that would reduce them to zero health.	
https://boardgamegeek.com/thread/2866449/adventure-card-88-clarification-spoiler	Can you do this outside of combat to set this up ahead of time, or only once combat has commenced?	Not a good idea, as setting up combat places each character's synergy token back on their own board.	
https://boardgamegeek.com/thread/2862650/gregory-synergy	Can you give the synergy to a crew who has already hit 0 to bring them back, or must this be on a crew at the time they hit 0 in order to activate?	No, from the wording of the synergy token in the rulebook, it's when the crew member hits 0. It's too late if they already are. I use this as protection usually for a crew member that's low on health, but a heavy hitter. Where they would be reduced to zero after an attack, if they have Gregory's synergy token they use it so as not to be defeated and possibly make another (victorious) attack.	
https://boardgamegeek.com/thread/2859162/defeat-plus-depleted-event-deck	Do I take a normal ship action prior to reading paragraph 1.2 since I'm just coming back from death and technically starting a new turn?	yes, im pretty sure that, if you are defeated, you'll need to discard the next 9 cards.	
https://boardgamegeek.com/thread/2859162/defeat-plus-depleted-event-deck	Since I was instructed to discard 6 event deck cards going back to when I was defeated, and still have 3 cards to remove due to that fact, do those remaining 3 discards stack with the 6 I will need to discard from failing combat during paragraph 1.2?	yes, im pretty sure that, if you are defeated, you'll need to discard the next 9 cards.	
https://boardgamegeek.com/thread/2858350/storybook-takes-me-back-to-step-one	If I take an explore action as my first action to explore a number on the map, I find that number in the storybook and read the text and make whatever choices it asks me to do. That's easy enough. However, sometimes the story branches out and ultimately sends me back to step one where I started reading. When that happens, am I free to choose another branch and explore without using a second exploration action? Or would it count as my second action of the turn should I decide to read another branch?	Exploring a Town/CitySome stories start with a town or city name in bold. In this case, the story structure often allows you to select all of the various choices in the same visit, one by one. You may not, however, select the same choice more than once during each explore action at the town/city. https://rulepop.com/sleeping-gods/#explore	
https://boardgamegeek.com/thread/2855483/exploring-while-traveling	If I take a travel action and I'm rewarded with two ship moves, am I allowed to stop in the first region and take an explore action before moving into the second region?	You don’t have to take two move steps, but when you stop after one, the rest is forfeit. So, if you take one move and stop, that would be the first action of your turn. And exploring would be the second action of your turn.	
https://boardgamegeek.com/thread/2853168/re-exploring-locations-questions-for-last-hope-spo	Can we come back to 63 with a new explore action and make the choice to return to 63.2 knowing we have the keyword ABSYMAL?	I am assuming that we are able to come back here after having gained the keyword ABSYMAL from this location, which has the keyword ABSYMAL, with another explore action, as we have already 'returned to ship' from our previous action. However, from a linear story standpoint, this keyword is gained knowledge from the same location and section of story that requires the keyword. Can players then come back with a gained keyword in situations like this?	
https://boardgamegeek.com/thread/2852034/end-of-each-event-deck	"Where is this ""discard all equipped ability cards"" rule documented? I don't see it anywhere in the rule book."	"It's part of the instructions in the storybook when you complete the ""end-of-event-deck"" story encounter."	
https://boardgamegeek.com/thread/2849626/regular-challenges-vs-travel-challenges	Is it correct that for the craft challenge performed during the travel action, you can use at most one crew member?	Yes, you can only use 1 crew member for the specific Craft challenge during the Travel Action. This is because thematically, only 1 person can ultimately pilot the ship at a time.	
https://boardgamegeek.com/thread/2849626/regular-challenges-vs-travel-challenges	Are any or all of these intended to be deviations from the normal challenge procedure?	Yes, the deviations are intended. For the Travel Action Craft challenge, other players cannot support you with their crew members, and there are specific rules about discarding ability cards and using crew and adventure cards.	
https://boardgamegeek.com/thread/2848775/skipping-the-combat-end-of-round-phase	Does this mean I can choose to use only 3 of my 4 combat action tokens, when there are still enemies that are alive?	Yes.	
https://boardgamegeek.com/thread/2844304/assigning-command-tokensadventure-card-resources	Can I assign my personal command tokens to another players crew member in order to activate their crew abilities or cards, or are players only able to assign command tokens on their OWN crew members/cards?	You can only use crew board abilities of crew members under your control	
https://boardgamegeek.com/thread/2844304/assigning-command-tokensadventure-card-resources	When using adventure/market cards to heal or remove fatigue, can this be split amongst players and or crew members, or is it only for the player placing the command token on the card.	All benefits from all adventure cards can be assigned to any and all crew members, including spreading benefits from recipes among crew. So adventure cards are not limited to your own crew.	
https://boardgamegeek.com/thread/2844043/newb-questions	Am I the only one struggling with this rule book? I feel like there a lot of things missing. Or maybe I just suck at finding them.	"Not at all!When we started to play, it seems a lot of stuff in the rules were taken for granted that you knew. It felt like Ryan Laukat believed that we've all played his earlier games.I would love to continue the game, but we have to find a really precise ""how to play"" on youtube first. The rule book simply doesn't cut it.We've also read it from start to finish and had a lot of questions."	
https://boardgamegeek.com/thread/2843686/unexpected-leak-sea-serpent-plus-defeat-in-normal	So basically if I get defeated while playing normal mode and go back to port; should i keep the recurring event cards like the sea serpent / leak ones or they get discarded?	You've played that right. By RAW these stay unfortunately.	
https://boardgamegeek.com/thread/2841162/possible-to-re-gain-a-completed-quest	Possible to re-gain a completed quest?	If you've already gained a quest, then you can't gain it a second time, so if the storybook instructs you to gain that same quest again, you just ignore that part.	
https://boardgamegeek.com/thread/2838484/how-to-re-prepare-the-event-deck	How to re-prepare the event deck	You only discard the 6 event cards if the crew was defeated or the boat was destroyed.	
https://boardgamegeek.com/thread/2838484/how-to-re-prepare-the-event-deck	When we finish the event deck and read the proper paragraph in the story book, it says to create a new event deck. Elsewhere in the rules, it says to discard 6 event cards. I'm confused about this. Since there are normally six mild event cards on top, if I have to discard six, why would I even bother shuffling the mild event cards?  Why doesn't the storybook say anything about discarding six cards?  On the 3rd time through, do I discard 12 cards?  What exactly is the proper procedure for re-preparing the event deck?	Should your crew of ship be defeated, that's when you discard 6 events cards. but not beyond the current event deck (i.o.w.: they don't carry over into a new event deck). In terms of rebuilding the event deck: we tend to set aside used events, and only build the deck with new 'fresh' events.	
https://boardgamegeek.com/thread/2838292/enemy-ability-reference	Is there a list of enemy abilities and their descriptions? I can't seem to find anything in the rules.	Check the bottom of the Enemies entry at the Sleeping Gods rulebook page 35.	
https://boardgamegeek.com/thread/2838292/enemy-ability-reference	What are the implications of shuffling the Search Tokens each time players save/restore?	The order of Search Tokens, which normally are only shuffled when they run out, matters. Instructing players to reshuffle these tokens each time they save/restore could have gameplay implications, especially since the order is supposed to be significant.	
https://boardgamegeek.com/thread/2838292/enemy-ability-reference	What is the suggested house rule for handling market cards?	The suggestion is to create a market stack tied to the market at that location in the atlas instead of sending un-purchased cards to the bottom of the deck. This would allow players to return and purchase items they previously couldn't afford, giving each market a unique personality.	
https://boardgamegeek.com/thread/2838085/is-it-a-totem-or-an-achievement-or-both	Thank you, I don't think I explained my question very well though - on the left hand side it has a column that says 'achievements' then on the right there's a column that says 'totems' - if a card is in the achievement column is it a totem as well? Why is it not in the totem column? And additional question do you get all the cards in the achievement column for the new campaign or just the unlocks that you got from the totems and endings? And if it's not a totem and you don't start with the cards why is the column there and they're just not another adventure card? I don't understand what the achievement column is basically.	They aren’t two distinct columns, it’s just poorly organized headers. It’s more, Achievements/Totem List. Note that the list is alphabetical and continues from column to column.	
https://boardgamegeek.com/thread/2838085/is-it-a-totem-or-an-achievement-or-both	So if I unlock a Totem, do I have the totem card when I start a new campaign? and if so, how do I know that when I gain a quest that would give me that totem card again? I would get nothing for my effort	No. Unlocked cards are different. Totem cards (and everything else except the special unlocked cards) go back into the deck. See the bottom of the achievement sheet. So if you have 4 totems at the end, you unlock quest cards 171 and 172. If on your next playthrough you find one or more totems again, they don't count double. So you would need at least 3 new totems crossed off (total 7+) to unlock cards 169 and 170.	
https://boardgamegeek.com/thread/2834346/command-tokens-in-combat	Can one player pay command tokens to boost another player's turn in combat?	The rules say you can spend command at any time (with a few specific exceptions) so I'm pretty sure that yes, you can.	
https://boardgamegeek.com/thread/2834346/command-tokens-in-combat	You're probably talking about activating adventure cards that provide extra aim or shields? Yes, I believe you can pay command to activate that during another player's combat turn.	I don’t think so. Combat is way more restrictive on spending command on other players attacks and being attacked than other situations. And pooling command is also impossible.	
https://boardgamegeek.com/thread/2832316/order-of-play-after-first-event-shuffle	Order of play after first event shuffle	Yes, that's correct. Finish the current turn as normal by taking your two actions then continue as usual.	
https://boardgamegeek.com/thread/2831931/experiencelevel-cards	Can u have as many level cards as u want in each character?	Yes. There is no limit on the number of level cards per character. Only limited by the experience you're able to gain.	
https://boardgamegeek.com/thread/2831400/location-29-minor-spoiler	Does this mean I can sell four items of the same type (like 4 Status Tokens) or do I have to sell one item of different types (like 1 Material + 1 Artifact + 1 Food)?	yes, you can sell 4 of the same type.	
https://boardgamegeek.com/thread/2831400/location-29-minor-spoiler	Moreover, since I can’t find a rule that prevents you to explore the same location twice in one turn, is it possible to explore location 29 twice in the same turn in order to sell more than four items (obviously Status Tokens) for coins?	you can explore the same location twice on your turn, but each explore costs you 1 action.	
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed	When do adventure cards become refreshed?	This does not happen automatically. Some of the ship actions (Bridge, Quarters) allows you to remove all/certain number of command tokes from the cards/player boards, making them ready to use again.	
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed	In which case, when are the command tokens removed?	You get to keep the adventure cards for the entire campaign; i.e.: the three rounds of event cards. Once your campaign is done and you have one of the endings, you reset the game, with the exception of any rewards you might get that carry over.	
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed	Is there a different game mode in the Tides of Ruin expansion?	The Tides of Ruin expansion has an Arcade mode that allows players to play random generated journey rather than from the story book.	
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed	Is the map provided in the game searchable?	Note that this map (pdf file) is searchable. Makes it easy to figure out what page a location is in.	
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed	What happens on brutal mode if you are defeated?	Only on brutal mode that you ending the campaign when defeated. On easy / normal mode, you back to the port, lose some events, etc and continue.	
https://boardgamegeek.com/thread/2826357/question-about-activating-sofi-odessas-crew-abilit	Question about activating Sofi Odessa's crew abilities during combat	You did indeed play it wrong.The major misconception that I read in your post (though that may just be the wording)  is that the captain is shared among players. This is not the case. The captain is controlled solely by the active player. So she isn't shared but rotated. Also, giving command tokens to other players is not allowed.Note that it is allowed for other players to activate adventure cards on your turn. So in the situation above another player could have spent a command token to activate an adventure card giving you additional accuracy.	
https://boardgamegeek.com/thread/2826357/question-about-activating-sofi-odessas-crew-abilit	Am I right in thinking then that if one player has a glut of command tokens, they should just spend one to take someone else's combat action token just in case an ability like this could be useful?	Correct on both counts.	
https://boardgamegeek.com/thread/2821451/each-time-when-i-use-up-a-deck-of-event-cards-shou	Each time when I use up a deck of event cards should I return them to the box?	Read the text in the storybook. It will tell you exactly what to do after you've completed the relevant section. For example, at the end of story 1 (which you read after you've depleted the event deck for the first time) the story tells you to construct a new event deck from the event cards that were unused (so the ones left over after you assembled your first event-deck).	
https://boardgamegeek.com/thread/2821451/each-time-when-i-use-up-a-deck-of-event-cards-shou	When I prepare the new deck should I randomly draw from the rest of 36 cards or from the 54 cards? And second time, should I just use the rest of 18 cards?	From the rest of the 36, and then use the remaining 18. When I finish each round of the event deck, I place those cards on the Completed Quests' box so that I don't mix them up until the end of the campaign.	
https://boardgamegeek.com/thread/2820281/can-i-spend-command-in-the-middle-of-a-ship-action	Can I spend command in the middle of a ship action	I'm pretty sure you can. The rulebook says you can spend command at any time.  Yes, I believe you can... you can spend command between the different ship action tasks... just not in the middle of one of those tasks. Once you start removing command, you need to finish that part of the ship action. (So, you couldn't remove command, gain and spend command, then continue removing.) I'd say this more often comes into play if you have a full hand of cards. Then you might want to gain command, spend command to equip a card, then draw cards. (Because as soon as you draw over your hand limit, you must discard back to your hand limit before doing anything else.)	
https://boardgamegeek.com/thread/2819669/is-the-effect-of-recipe-or-other-adventure-cards-l	Is the effect of recipe or other adventure cards lasting?	All adventure cards require you to put a command on them to activate. So they're usable only once until you remove that command token (via a ship action).	
https://boardgamegeek.com/thread/2815126/exploration-question	When you explore, and you read a paragraph from the book, sometimes it's a challenge, so you have to choose one or more characters to participate and give them fatigue tokens. If there's negative effects, they get some and then you can give damage to the rest of the crew.Sometimes though there's no challenge connected to an attribute, just a choice to make, do I have to choose a character to participate again and give them fatigue tokens? In which case this character gets the negative effects /rewards?	For any challenge, you can choose to not have any crew members participate and simply move on to the draw fate step. Negative effects for failure are applied to participating crew members first (divide as you see fit). Any negative effects that can't be assigned to participating crew members then get applied to any eligible non-participating members (again, you choose how to divide amongst them).If there's no challenge, just a choice, then no crew members are participating in a challenge. No fatigue tokens are given. Assign any negative effects of the story to any eligible crew members.	
https://boardgamegeek.com/thread/2814313/hunting-serpent-card	"The rules for this card (pg. 12) states that ""as an action"" you can fight it. Does this refer to one of the 2 Actions available at the end of your turn? Or is it a Challenge?"	Yes, it is 1 of your 2 actions. So you would need to spend an action to attempt the challenge. This was confirmed.	
https://boardgamegeek.com/thread/2810718/challenge-and-crew-member-abilities	Hey, i have to clarify one thing before going on to play solo: I need to make a challenge and choose two of my crew members. They’ll get their fatigue tokens. I am able to activate one (or two, or three…) of my other crew members (not participating) „crew member ability“ right? Without getting a further fatigue token or paying a further command token (except the command token costs from the ability card.) Sorry if that was already answered somewhere else. I searched for it but didnt find the exact „setting“.	Abilities, yes, you can. (though I'm unsure which ability you would use in such circumstances, maybe some re-draw ability ? )	
https://boardgamegeek.com/thread/2809483/interupting-ship-actions	If I'm doing the ship action Bridge: can I take the Command, then spend it on an adventure card ability, then finish the Bridge action by returning the Command to the supply?	This interrupts the ship action, so no. After resolving everything for the chosen Ship action, you can spend Command before you go to Event phase.[Edit]: Though the way you played is supported by other players - https://boardgamegeek.com/thread/2607837/article/37080527#37080527	
https://boardgamegeek.com/thread/2809353/combat-token-placement	Combat token placement?	In the rules, players can give each other unused combat action tokens, but each time a combat token is given, one of the players (giving or receiving) must pay 1 command. This implies it's per round, not just once for the entire combat. If you don't have the command, then those tokens can't be used. Additionally, if Player A was the active player when the combat started, they can still place tokens on the Captain, unless the Captain is also at 0 health.	
https://boardgamegeek.com/thread/2809276/your-crew-members	Does this mean the crew members I control, or any member on the table?	"Context is important, but it normally means the crew which one player controls. For example, Rulepop says: ""If an ability description says “you,” it means the player that controls the crew member to which the card is equipped."" Was there a specific use case or rulebook sentence to which you were referring?"	
https://boardgamegeek.com/thread/2805304/questions-about-adventure-cards-and-fights	But how long is the Cloak of Ulo active?	Adventure Cards are not 'active'. They provide no benefit until used. To activate the card, pay its Command cost, then apply the effect. The Cloak can be used to block 3 points of damage once by spending a Command point.	
https://boardgamegeek.com/thread/2805304/questions-about-adventure-cards-and-fights	If we use Odessa two times in the same fight, does it continue to be active?	Each crew member can have up to 2 combat action tokens, so Odessa cannot be used 4 times in the same Combat round.	
https://boardgamegeek.com/thread/2805304/questions-about-adventure-cards-and-fights	On that same thought, like in combat does as much damage as possible have to be placed on a single character and any overflow all onto a single other character, etc.?	"Yes, during combat all damage dealt by a single enemy attack (counterattack or end-of-round attack) must go to a single crew member. If doing that causes that crew member to get knocked out then the remaining damage must be applied to a single other character, repeating as necessary. See the ""Counterattack"" section here."	
https://boardgamegeek.com/thread/2802859/crew-board-abilities-question	Can you use a crew member's ability if they are knocked out by damage?	Unfortunately, no. If a crew member has damage equal to their health (known as having 0 health), they can no longer attack, participate in challenges, or activate any of their crew board abilities or ability cards until they regain at least 1 health (from the Sleeping Gods Rulepop reference). However, they can use their abilities during the action they are knocked out of battle. For example, if Mac misses during combat and is knocked out, she still attacks for one damage, and you can still use her ability to pay 2 command for one extra damage. But after you move on from this combat action and attack with someone else, you wouldn't be able to use any of her abilities.	
https://boardgamegeek.com/thread/2801274/can-fate-abilities-be-used-in-combat	Can fate abilities be used in combat?	I'm positive abilities that redraw fate cards can be used during both combat and challenges, though Kasumi's redraw fate ability is restricted to the player who controls her. Your example of Kasumi and Mac works, but your Kasumi couldn't help a character under someone else's control redraw.	
https://boardgamegeek.com/thread/2798520/using-non-active-audrie-to-travel-need-to-pay-1-co	If the active player decides to Travel, and the non-active player agrees to have Audrie participate in the craft challenge, does the non-active player need to pay 1 command, as would be the case in a normal (i.e., non-Travel) challenge?	Yes they would need to pay 1 command and place a fatigue on Audrie.	
https://boardgamegeek.com/thread/2796381/do-ongoing-cards-leave-the-play-area-when-the-even	Do ongoing cards leave the play area when the event card deck runs out?	It depends on the card. Some of them will direct you to remove it when the deck runs out. Some won't. The cards will indicate when. 	
https://boardgamegeek.com/thread/2795611/travel-clarification-can-you-split-travel	Are you allowed to split your travel action with an explore action?	"Under travel it specifies ""for each distance you may move to 1 adjacent region."" You can always move less if you overshoot the CRAFT challenge score needed to travel to your destination, but it makes no allowance to bank extra movement. Unfortunately, you'd need an additional travel action after your exploration to do so."	
https://boardgamegeek.com/thread/2794525/question-about-splash-damage	On the rule book it says I can do splash damage as long as I deal half of damage to the monster that I targeted.So what does it mean half of damage?Is it the amount of damage (quantity of enemy’s heart) or just damage token that I’m supposed to put on the enemy card?	Good question.  I'd say it's the damage.  The rules say at least half of the damage must go on the targeted enemy - not 'half of the damage counters'.	
https://boardgamegeek.com/thread/2794525/question-about-splash-damage	"Can I piggyback a question on this?  Can you place a counter on a ""blank"" space on the targeted enemy, to give you the half damage you need, to splash some to an adjacent enemy?"	I can't think of any rule or reason why you can't. We've done that a few times in our encounters.	
https://boardgamegeek.com/thread/2793408/can-level-cards-be-counted-as-skill	can level cards be counted as skill?	Yes, we definitely count them. Otherwise, there wouldn't be any reason for them to have skill icons.	
https://boardgamegeek.com/thread/2791576/counter-attack-and-block	Can any player pay for adventure cards?	Yes, any player can spend command to activate adventure cards to help themselves or the active player.	
