url	question	answer	manual quote
	After the 18 levels of one of the 3 runs, one needs to discard the pile of level cards and create a new stack of 6 mild/normal/heavy cards. If there are still permanent level cards (like "gain a ship damage on every Fate 1 unless you solve a Strength 8"), will these be removed as well?	Ongoing event cards (like the one you describe) remain after each run through of the event deck until you've run through the event deck 3 times and thus completed a campaign. Most of the ongoing event cards have actions on them that you can take either as one of your 2 actions or at the end of your turn to attempt to resolve them. Since they stick around when you make a new event deck, I find it's generally good to get rid of them relatively soon.	
https://boardgamegeek.com/thread/3000221/clarifying-some-rules	When attacking an enemy with wings, with a regular weapon (not ranged); if I decide to apply the damage to the wing first, does the +1 defence for the enemy still apply? E.g. I can do 3 damage to an enemy with a regular (not ranged) weapon. Does the wing still require 2 damage?	Crew members must meet or exceed an enemy's defense in order to hit it with an attack. If you hit, it doesn't have any effect on damage. So, an enemy with fly ability is more difficult to hit if your weapon isn't ranged. Each flying icon in the enemy grid should only take one damage to cover. Once they're all covered, the enemy no longer has the ability.	
	Do all ability cards always have to be equipped before you can use the effect?	Yes. Until an ability card is equipped, a crew member cannot use its ability or gain the bonus to the skill on the card. While in hand, you can either spend command to equip it, or discard it to aid in a challenge.	
	Do characters die in battle?	The characters don't die but, according to the rules 'Thematically, at 0 health they are nearly unconscious, able to speak and move, but badly hurt'.	
https://boardgamegeek.com/thread/2997393/solo-game	Can I play solo?	yes. It is excellent solo, many people play it that way. And quite a few think it's actually the ideal number. This is a game where all player counts are on equal footing because they appeal to different types of folks.	
	So I play with all the crew members. Why I use fewer ability cards? It’s written on the rules?	Yes: rules say that 1 ability card per player as a starting point (and not crew member). Later on, there is a limit of 3 per player - so in solo that is still 3 max!	
https://boardgamegeek.com/thread/2995206/weapon-says-gain-low-morale-when-used	If my weapon says when used gain low morale, does this apply to the weapon holder and the weapon is unusable if they have low morale, or can the low morale be given to a different crew member when using the weapon?	If it's just the Low Morale symbol, you can give it to anyone.  If it says "This Crew Member" it has to be the one using the weapon.  You can play it either way.  I would justify it as either the weapon makes the user feel like it's stealing their soul so they gain low morale.  OR. if another character gains the Low Morale, that crew member can be terrified of the other crew members power.  Kinda like Sam watching Frodo fall to the power of the ring.	
https://boardgamegeek.com/thread/2994999/replaying-event-locations	It seems there are some numbered locations that you can visit again and again. I'm wondering if I'm missing something or if there is something missing with the translation of the game (I have the french edition) because sometimes it doesn't make sense. For instance: on location 6 (p14 of the map book): You find a recently abandonned camp you can either loot or wait for the camper to come back. First time I went there, I waited, the group came back and they were mad at me and I run away with a coin. If I go there a second time, nothing tells me that something has changed. I can just do the same thing again or choose the other option, and the same groupe come back again? That's a bit weird	Yes, you can repeat it. The things you can't repeat are controlled by keywords on the quest cards.The question is 'is it worth it'?You only have a limited number of turns to complete your campaign.	
https://boardgamegeek.com/thread/2992406/what-happens-to-defeated-enemies-when-all-crew-is	What happens to defeated enemies when all crew is down to 0 health	Damage of enemies is only tracked with the fight itself. As soon as the fight is over (including when you are defeated) any subsequent fight is a treated as a completely new fight, so you start with all enemies at full health.	
https://boardgamegeek.com/thread/2991132/ability-and-level-cards-also-skills-on-crew-boards	After going thru the 18 event cards, the story rules say to discard all equipped ability cards. Do you shuffle the ability deck at that point?	They are discarded but you’re not instructed to shuffle. So no, you have to wait till the deck runs out. There are multiple copies of each card though I believe.	
	After playing through a campaign (54 event cards), do my crew members get to keep their level cards for the next campaign?	Level cards do not carry over to the next campaign. I agree that some are terrific and some of them are pretty underwhelming. But you’re going to be getting plenty of XP no matter what. So you might as well grab them for the Skill symbol if nothing else and make challenges easier.	
	I'm still unclear on when I can use the printed skill symbols to assist in a challenge. If another crew makes a strength challenge, can Rafael add in his strength point after fate has been drawn?	You have to declare who is part of the Challenge and spend Fatigue prior to flipping the card. That’s part of the risk/reward. You can play skill cards from hand AFTER you draw fate to modify though (as well as spend command to action cards or character abilities).	
https://boardgamegeek.com/thread/2971238/what-means-the-plus-before-the-accuracy-number-ob	What means the + before the accuracy number on the crew weapons?	The plus # is your starting accuracy. Use that number, plus the drawn fate number, to determine whether you hit an enemy.	
	Can I add starting weapon accuracy and accuracy of added weapons or added ability cards together?	No.  You use either your starting weapon or an equipped weapon.  Not both.	
	Can I add starting weapon accuracy and accuracy of added weapons or added ability cards together?	No.  You use either your starting weapon or an equipped weapon.  Not both. Just wanted to also add that this decision is made for each attack, not per combat. A character attacking multiple times in a combat can choose different weapons each time.	
	Just to understand your comment about "discarding some ability cards you might have wanted to play" -- I'm supposed to draw cards from the top of the shuffled ability deck, right? Not play cards from my hand?	Yes, you discard from the deck. But consider: the higher the fate on the card, the more powerful of an effect it has when you play it to your crew!	
	Is there an official ruling/FAQ?	This was answered in another thread here. You can only use one character but other players may discard ability cards. And any player may spend command to action cards to augment the challenge as normal.	
	The rules said: Draw 1 ability card and gain the specified number of command tokens. It seemed to me that it was about the specified number on the ability card, but now I understand it isn't..	For clarification on Rulespop: Ship room effects vary depending on the number of players in the game. When a room shows two numbers over the command token symbol, check the player count symbol at the top right corner of the ship board. This tells you what amount of command to take (depending on the number of players).Player Count When playing with 3–4 players, use the side of the ship board that has this symbol.	
https://boardgamegeek.com/thread/2966219/reading-events	When reading events, if it calls for a test or something does it work same way as a challenge? Like someone is picked and fatigued and other people can add more if they wish, etc?	Yeah absolutely, you can as always choose whether or not you want crew members to participate, following standard challenge rules.	
https://boardgamegeek.com/thread/2960505/battle	If you use the last cube and fight the last monster in play, but he isn't dead, Did he attack twice? One time for reaction and one time for end round?	Yes, that's correct.	
https://boardgamegeek.com/thread/2960501/travel	If you can move up to 3 spaces with your travel action. Can you move 1 space, do your second action in that space then move after that another 2 spaces?	No. Travel counts as one of your actions. You must complete one action before beginning another. Of course you don’t have to move all 3 spaces in your action as you could just choose to move 1 or 2.	
	Can effects that change the chance to hit be used after you reveal fate?	Yes: From page 23: “After you draw, you may use adventure card and crew board abilities that add to accuracy.” Are you referring to this or another type of effect?	“After you draw, you may use adventure card and crew board abilities that add to accuracy.”
	Can any player pay the command to activate character board abilities, or only the controlling player?	Only the controlling player	
	When changing pages, can you pick any space on the new page on the entering side, or do you need to “line up” with your exit from the previous page?	Any space	
	Will the Sea Serpent token follow us even if we move to a new page? Across multiple pages? What if we use an effect to arrive at a new space but not by “travel”?	It will follow you wherever you go. Page 12:  “ Hunting Serpent Special Rule: For this event, if you turn to a new page of the atlas, place the serpent on the region your ship starts in.”	“ Hunting Serpent Special Rule: For this event, if you turn to a new page of the atlas, place the serpent on the region your ship starts in.”
https://boardgamegeek.com/thread/2925411/drawing-fate-discard-pile-or-to-hand	When you are asked to draw fate, do you place this card on the ability/fate discard pile, or when you have not yet reached the hand limit of 3 you can keep it in your personal supply?	After you 'draw fate', you discard the card.	
https://boardgamegeek.com/thread/2920592/low-morale	Do low morale tokens actually matter when playing solo? I can’t see a point in them	They absolutely do! Forces you to use a command token and a fatigue to activate a crew member, when normally they would just get fatigue.	
https://boardgamegeek.com/thread/2919349/can-you-use-adventure-cards-and-crew-abilities-if	Can you use adventure cards and crew abilities if they have command tokens on them?	You cannot use crew abilities (any) or normal ability cards if they have command one them. The command would need to be cleared first.A weapon typically does not have an ability like an ability card and does not get command on it. You can recognise that by the command icon (the blue token).	
https://boardgamegeek.com/thread/2919102/weakened-token	If I have a weakend token on one of my cre members, is it only that crew member that has -2 to skills or if I was to do a challenge and used say 3 crew members not including the one with the weakend token on i would have a -2 Asking because unless that crew member with the token had atleast 2 ability cards with the same skill attached to them you would technically always be at 0 ?	It is only that crew member	
https://boardgamegeek.com/thread/2918690/what-does-the-symbol-on-a-characters-board-next-to	What does the symbol on a character's board next to their damage mean?	Perception. Perception: Used to search, use hand-eye coordination, detect, or use senses. Also used to hide and sneak. Hope that helps.	
https://boardgamegeek.com/thread/2908405/using-command-during-combat-from-another-character	Can I use command from a crew ability that is not participating on an attack to give accuracy or even more damage to the attack?	Generally speaking, no. There are a few crew abilities that can be used on other characters (such as the fate/status ones) - but the combat-related ones (damage/block/accuracy) can only be used on that specific character when they are making an attack.https://rulepop.com/sleeping-gods/#crew-board	
https://boardgamegeek.com/thread/2906621/fate-symbols-on-ship-board	Fate Symbols on Ship board?	When the ship is damaged you draw fate and assign the damage cubes to the relevant location.	
https://boardgamegeek.com/thread/2905797/covering-squares-in-combat	In order to cover a square, is it enough one damage for all except for hearts with numbers?	Yes you only need to do 1 damage to cover up a 3 attack.	
https://boardgamegeek.com/thread/2905767/kasumi-s-synergy-token	Can Kasumi’ synergy token (+1 damage) be used when missing the target? That is, after the counterattack, can I deal 2 damages?	Yes.	
	Why would I cover empty spaces? I don't get why it would help since we cannot skip spaces. It doesn't help with adjacency for another hit right?	you would not want to cover empty space, but sometimes you can not avoid it. For example, you deal 3 damage and then cover a 2-valued heart, if the adjacent spaces are empty, you cannot avoid to cover an empty space with your third damage.	
	I think Rafael has one level up card that allows him to only have to place 1 damage on his initial target and then he can place the rest on an adjacent enemy. This way, you can use an enemy with low defense to land the hit, and roll over damage into an enemy with a high defense.		
https://boardgamegeek.com/thread/2904637/travel-test	To travel we need to do a craft challenge. It's I can choose only one crew member for that test. Is that a regular difference among other action and types of challenges in the game? Do I need to memorize these differences?	Only one crew member is used for travel, but you don't have to use a crew member. Travel is different than other challenges as it is an action.https://rulepop.com/sleeping-gods/#travel	
	Also the negative effects always have to go on a character that participated on the challenge? Or can I give to someone else?	Negative effects are applied to crew that participated first.	
	If I'm not successful on a test I receive the penalty. But I still proceed normally with the instructions right? Or in the case of travel on a hazard place, for example, I would still move there right?	Correct. Negative effects are applied and then you proceed normally.	
	The Travel section in the rules state:” You may also discard ability cards with craft symbols from your hand to add 1 per card to the total.”	Yes, but it doesn't mention using adventure cards or other crew abilities using command. So it seems different from the regular challenge. And I was wondering if that's accurate.	
https://boardgamegeek.com/thread/2904319/sleeping-gods-as-an-action-question	Certain negative ongoing events in Sleeping Gods state on their cards that "as an action" one may attempt a certain challenge (e.g., a STRENGTH 7 check) to remove the event.Does this mean that you can try using up one of your two actions at the final part of your turn to attempt this challenge and remove the event? Or, does it mean you can attempt the challenge once per turn at will on your turn (without using up either of your usual two actions) to try and get rid of the event?	It's the first one - it uses one of your 2 actions in your turn to attempt the challenge to overcome it.	
https://boardgamegeek.com/thread/2900838/ignore-a-hazard-after-the-check	Ignore a hazard after the check?	I would rule it allows you to ignore the requirement of rolling, but if you choose to roll anyway, you must accept the outcome of the roll.	
https://boardgamegeek.com/thread/2898953/dungeon-item-hearthcoal-move-ship-3-distance	Should this item be used as part of the Travel action, or can it be used any time assuming it does not cost an action?	The latter seems the intended use of this item.	
	My second query was whether it is considered an action or not.	My logic tells me it's not an action as the rulebook does not refer to it as an action.	
https://boardgamegeek.com/thread/2897149/crew-abilities	When a crew ability is doing two actions, e.g. removing a status token + recovering one health, as in the following picture, can those be applied to different crew members?	You can only activate one crew ability at a time, and would need to remove command from that crew member before attempting to use another ability of that member: 'Activate Crew AbilityYou may pay command to activate one of your crew member’s abilities. Place the required command on their crew board to indicate that they have used an ability, then gain the effects. You may not use another ability on this crew member until all command tokens have been removed from their crew board.'	
https://boardgamegeek.com/thread/2896109/defeated-in-normal-mode-and-event-deck	If I am defeated in normal mode, I should discard 6 cards from the event deck. If after discarding a few cards (less than 6), I run out of event cards, should I read paragraph 1 and afterwards continue discarding cards up to 6, or should I shuffle the event deck, discard up to six, finish my turn and then read paragraph 1?	It's #1. Discard as many as you can. Read the paragraph, (which will tell you to create a new deck of 18) Then discard the rest of what you owe off of the new deck.	
	One thing I do not understand is that it specifically tells you to discard 6 cards from the event deck AFTER you build the new deck, which means pretty much "discard all mild event cards". Why don't the rules just say to discard the mild event cards when creating a new deck of 18 cards? Am I missing something here?	The 6 cards that I discard when defeated are supposed to be the time while I go back to port. If I cannot discard all 6 cards and the deck is empty, I have not come back to port yet and I am still unconscious when reading paragraph 1 and facing the monster. If, on the contrary, even if I have not discarded 6 cards yet when the deck is empty, I am supposed to be recovered, this is not coherent with the 6 discarded cards simulating the time I spend coming back to port, isn’t it?	
https://boardgamegeek.com/thread/2895465/laurents-level-card-old-sailor-player-count-clarif	Does this only activate when the player controlling Laurent goes to the bridge?	Correct.	
	If during a combat round my fate is only 1-2, and I thereby miss, do I still get to hit for one damage, or is that considered an attack and therefore nullified by Frightened?	Not certain, but I believe frightened stops you from choosing that character. They weren't frightened when you chose them. Their miss still causes 1 damage, they become frightened, and you can't use them again in combat until frightened is removed.	
https://boardgamegeek.com/thread/2894053/duplicating-actionsabilities	If on Action 1 I explore a location and receive some reward, can I simply explore the same location for Action 2 and receive the same reward? And do it again on a subsequent turn (perhaps the very next one)? If yes, is that even true in a case where there are no complexities like keywords or challenges, and therefore the outcome is guaranteed to be the same? Rules seem to permit this, thought it doesn't seem logical.	Yes, you can explore again for you second action, but be aware that most locations give you cards with keywords preventing you claiming strong rewards more than once.	
	Can I equip a single crew member with two identical ability cards? For example, can one crew member have two Bandages cards?	Yes	
https://boardgamegeek.com/thread/2893834/search-token-low-morale	I have obtained a search token in the Deck (ship action). What does this search token mean?	According to the following rule, it gives you 1 coin and 1 low morale. However, according to the rules, status tokens are only obtained in stories and combat (this does not include the deck).	
	Which test? I did not performed any test. I was just in the ship action (deck).	It means you found 1 coin and 1 character gets low morale.Since you are playing solo, you can assign low morale to any of your characters.	
https://boardgamegeek.com/thread/2889652/crew-abilities	During a challenge, is it only crew members who are assigned to the task (and got fatigued) who can use their starting abilities (or equipped ones) to help swing the outcome after the fate draw, or can any crew member use their abilities effects to help so long as they pay the command cost?	It depends. If it says 'you', then only the player drawing a fate card can use one of their committed characters.	
	FOOD - One of the adventure cards shown, Alexei, says we can trade food for meat. What is food?	Grain and vegetables. So 1 grain for 1 meat etc.	
https://boardgamegeek.com/thread/2884404/when-does-combat-or-a-challenge-start	When does Combat or a Challenge start?	It starts when you reveal the cards. You can cook and do other actions even after finding out the level of difficulty of the combat but not after you see the adversaries you’ll be fighting.	
https://boardgamegeek.com/thread/2881308/travel-challenges	When doing a Travel action, do you have to complete hazard challenges if you are only passing through the area i.e. your Craft challenge lets you move 2 regions, landing you in a hazard-free region, but passing through a region with a hazard?	Yes, but if you fail you can keep moving through you just take the negative effect.	
	Where is it stated in the rule book that there's a hand limit?	Page 6 in the rules: Hand Limit Each player has a hand limit of 3 ability cards. Whenever you draw new ability cards, after you have drawn, if you have more than 3 cards in hand, you must immediately discard until you have only 3 (you may choose which cards to discard)	
	Does Gloria’s ability let you draw 2 cards on a fate draw, or draw 2 cards into your hand?	Gloria’s ability lets you draw ability cards into your hand. Her ability cannot be used on fate draws. You can use it at any time. Note: Remember hand limit of 3, so if you ever have 4+ cards in hand, you must discard down.	
https://boardgamegeek.com/thread/2880540/herbalist-restores-6-health-total-or-per-crew-memb	Herbalist: restores 6 health total or per crew member?	Based on wording, the 6 health is in total, and the remove all status tokens is for all crew members. If the 6 health were supposed to be removed for all crew members, the sentence would have said, "Restore 6 health and remove all status tokens FOR all crew members." Granted ... the wording could have been more clear.	
https://boardgamegeek.com/thread/2879839/accuracy-on-an-attack	Could someone please explain how step 3 of "attack and counterattack" works?	"Draw fate and add that number to the weapon’s accuracy number. This total must meet or exceed the targeted enemy defense number in order to hit. Otherwise, you miss. After you draw, you may use adventure card and crew board abilities that add to accuracy."	
	Then why does it say "you may use adventure card" abilities that add to accuracy after the draw?	You can use any adventure card - they belong to the whole crew, as it were - whereas the crew boards themselves have attack/damage bonuses specific to each crew member.	
https://boardgamegeek.com/thread/2879442/a-bunch-of-questions	Does it cost command to use the captain during a challenge?	No	
	Is there anything in the rules that stop you from farming a location that gives you resources?	In a non city location, you are usually instructed to return to the ship. So you can farm as long as you're willing to spend time on it, unless a keyword tells you otherwise obviously (like if you get the first time, get resources and the keyword "NOMORERESOURCES", and the next time you go there it tells you "if you do not have the keyword NOMORERESOURCES"). The only thing that stops you from farming a location is the time limit of the game. You will go through the event deck a certain amount of times until the game ends. Wasting precious time farming a location won't do you any good. Keep in mind though, you are only allowed to pick each option once PER explore option. So lets say you have the choices: A. Buy goods (pay 1 coin, gain 1 grain) B. Sell goods (pay 1 grain, gain 1 coin) C. Return to the ship. You can not stay there buying/selling as much as you want. The most you can do is buy once, sell once, then return to the ship.	
	Can ability cards be traded among players?	No	
	During a turn, can a non-turn player pay the command token cost to activate one of the shared adventure cards?	Yes	
	Can you use the equipped, repair action ability card more than once a turn assuming you can pay the cost?	Yes, the command token does not stay on the card as for adventure cards	
	Does the captain having low morale make any difference?	Yes, you must pay command to use her	
	Can you choose to do less than the designated amount of damage?	No	
https://boardgamegeek.com/thread/2877318/using-ability-cards-to-help-other-characters-durin	If I am attacking with the captain, can I use Kannan’s equipped ability card “focus” to add +3 accuracy to the captain’s date card draw? Or can only Kannan use “focus”?	Abilities on ability cards generally only apply to the crew member to which they are equipped unless otherwise specified on the card. But also note that if a card says "you", it means you, the player, not you, the character: "If an ability description says “you,” it means the player that controls the crew member to which the card is equipped. "	
https://boardgamegeek.com/thread/2877146/changing-player-count-mid-campaign	Can you change the number of players mid campaign? If so, how?	You play the same 9 characters no matter the player count, so it's pretty easy to divvy them up however you like.	
	Discard 1 ability card from hand? Or from one of their characters? What happens if there are no cards in that player’s hand to discard?	Since it doesn't say an "equipped ability card", then it's a card in hand. If there's no card in hand, then I imagine it's fine. Part of the reason you're discarding a card and all but 1 command is because removing a player may end up dropping you pass the threshold to flip the board---board costs and rewards have different values for lower player counts.	
https://boardgamegeek.com/thread/2875448/question-about-skill-challenges-and-equipped-abili	In the pictured example Player 2 has the above Marco and he has a Cunning ability card equipped. If player 1 is captain and a Cunning skill challenge is encountered, Player 2 wishes to participate as well with Marco. We understand you expend one command token to participate in a challenge if you not the captain AND every participating character will get a fatigue token. The question I want to know is do we spend an extra command token to utilize the 2nd Cunning equipped to Marco so he can contribute 2 Cunning to the challenge or because the equipped ability card has already been equipped, no additional command tokens need to be used? Thanks in Advance.	You get the 2 cunning every time; the command cost is 1, as you say; but you add all the extra abilities for equipped ability + level cards, to the base on your character sheet, for no additional cost.	
	Player 1 is the captain and has encountered a Cunning challenge. Player 2 has no characters with any Cunning skills so he does not wish to use any characters but he does have a Cunning ability card in hand he wishes to discard during the "Alter Fate" step to help influence the total skill number for the challenge. Does Player 2 need to spend a command token in this scenario? My guess is no as the command token is only spent during the "Gather Crew" step.	Correct.  Either player can discard cards from hand to add to the Challenge, using matching ability cards.  We tend to be fairly liberal about how we allow our players to talk about what's in hand, though technically you're not supposed to talk about that.  We like the co-op aspect of saying "I can thrown in a card to help you with that".	
https://boardgamegeek.com/thread/2874228/what-are-the-coin-values	What are the coin values?	I guess it can be whatever you want! We treat them as 1 and 5.	
	It was my first instinct also, but it does matter if you even run out of coins as they are limited I believe? Although I think the chance of running out is low?	if i am ever in danger of running out of coins, i'm getting myself to the Marketplace, ASAP!	
https://boardgamegeek.com/thread/2873881/i-have-some-questions-after-first-session	During combat, can you discard an equipped item with a command token?	Depends on what you mean. Some ability cards have the ability to discard themselves (when equipped). This will explicitly state so on the card itself. Also: you never put command on ability cards (that command just goes back to the supply). Weapon (not sure whether you meant this instead by 'item') cannot be discarded or re-equipped, and cannot have command on them.	
	During another players turns challenge, if you simply discard a card to boost the value without using one of your character, do you still spend a command token?	Yes, quoting rulepop: "Any player may also discard ability cards in hand to give +1 skill of the type specified on the card. Players may discard any number of ability cards."	
	What is the significance of the combat token?	They are use to count the amount of attacks you have in a given combat round (=4); and you cannot place more than 2 tokens on the same crew member. You use the combat token to indicate who is attacking the monster(s). I.o.w.: you don't let all of your crew members attack the monsters one after another (that would make combat VERY easy).	
https://boardgamegeek.com/thread/2867308/character-abilitiesequipment-can-be-used-by-anyone	Character abilities/equipment can be used by anyone?	No, as per rulepop under crew member/+1 damage: "This can only be added to an attack the crew member performs. The damage cannot be dealt by itself, and it cannot be added to another crew member’s attack. ", same for +1 accuracy. Weapons can be swapped, but ability cards can't. All other rewards/cards are shared, and they can be used by any player/crew member, provided they can pay the command cost, and the card does not already have command on it.	
https://boardgamegeek.com/thread/2866449/adventure-card-88-clarification-spoiler	Does this mean to take the synergy token from one crew member, regardless of using them to fight, and place it on another crew member where it is available to be activated?	It means any character can pay 2 command to place any character's synergy token on another player. It allows you to get a character's token into play without them having to fight, and without anyone having to mark a synergy space on a monster. Useful for example to put Gregory's token on a player just before they take damage that would reduce them to zero health.	
	Can you do this outside of combat to set this up ahead of time, or only once combat has commenced?	Not a good idea, as setting up combat places each character's synergy token back on their own board.	
https://boardgamegeek.com/thread/2862650/gregory-synergy	Can you give the synergy to a crew who has already hit 0 to bring them back, or must this be on a crew at the time they hit 0 in order to activate?	No, from the wording of the synergy token in the rulebook, it's when the crew member hits 0. It's too late if they already are. I use this as protection usually for a crew member that's low on health, but a heavy hitter. Where they would be reduced to zero after an attack, if they have Gregory's synergy token they use it so as not to be defeated and possibly make another (victorious) attack.	
https://boardgamegeek.com/thread/2859162/defeat-plus-depleted-event-deck	Do I take a normal ship action prior to reading paragraph 1.2 since I'm just coming back from death and technically starting a new turn?	yes, im pretty sure that, if you are defeated, you'll need to discard the next 9 cards.	
	Since I was instructed to discard 6 event deck cards going back to when I was defeated, and still have 3 cards to remove due to that fact, do those remaining 3 discards stack with the 6 I will need to discard from failing combat during paragraph 1.2?	yes, im pretty sure that, if you are defeated, you'll need to discard the next 9 cards.	
https://boardgamegeek.com/thread/2858350/storybook-takes-me-back-to-step-one	If I take an explore action as my first action to explore a number on the map, I find that number in the storybook and read the text and make whatever choices it asks me to do. That's easy enough. However, sometimes the story branches out and ultimately sends me back to step one where I started reading. When that happens, am I free to choose another branch and explore without using a second exploration action? Or would it count as my second action of the turn should I decide to read another branch?	Exploring a Town/CitySome stories start with a town or city name in bold. In this case, the story structure often allows you to select all of the various choices in the same visit, one by one. You may not, however, select the same choice more than once during each explore action at the town/city. https://rulepop.com/sleeping-gods/#explore	
https://boardgamegeek.com/thread/2855852/when-can-you-move-equipment	When can you move equipment?	You can equip this to a crew member (or give it to a different crew member) at any time outside of combat. Slide it underneath their crew board so that only the weapon info is showing.	
https://boardgamegeek.com/thread/2855502/cooking-flapjacks-clarification-needed	I see that the "Flapjacks" card has an ability to remove 3 x health tokens and 3 x fatigue tokens from a crew member. My question is, can I split that to heal one character while removing fatigue from another? Or does the card collectively apply to only one crew member?	Fortunately for you, it's neither of those!  You can remove any 3 fatigue and damage tokens you'd like, from any characters and in any combination.	
https://boardgamegeek.com/thread/2855483/exploring-while-traveling	If I take a travel action and I'm rewarded with two ship moves, am I allowed to stop in the first region and take an explore action before moving into the second region?	You don’t have to take two move steps, but when you stop after one, the rest is forfeit. So, if you take one move and stop, that would be the first action of your turn. And exploring would be the second action of your turn.	
	Mac's +1 to fate to fate draw - can this be used during other players' or crew members' fate draws during combat?	I use it for anyone participating in combat, but I may be wrong?...? Yes.	
	Can Kasumi's redraw after 1 be applied to another crew member you control?	Yes correct.	
https://boardgamegeek.com/thread/2853168/re-exploring-locations-questions-for-last-hope-spo	Can we come back to 63 with a new explore action and make the choice to return to 63.2 knowing we have the keyword ABSYMAL?	I am assuming that we are able to come back here after having gained the keyword ABSYMAL from this location, which has the keyword ABSYMAL, with another explore action, as we have already 'returned to ship' from our previous action. However, from a linear story standpoint, this keyword is gained knowledge from the same location and section of story that requires the keyword. Can players then come back with a gained keyword in situations like this?	
https://boardgamegeek.com/thread/2853108/port-inn-action-question	Small thing with wording, but I have a question about the Port Inn Action. Seems like it would apply to all crew members in the game, but do the benefits of the Port Inn Action ("each crew member restores 2 health and removes 1 fatigue) apply to all crew members or only the current player's crew members?	All crew members. Including other players.	
https://boardgamegeek.com/thread/2852034/end-of-each-event-deck	Where is this "discard all equipped ability cards" rule documented? I don't see it anywhere in the rule book.	It's part of the instructions in the storybook when you complete the "end-of-event-deck" story encounter.	
https://boardgamegeek.com/thread/2851199/spoiler-starting-the-second-campaign	At the end of our ordeal, we were instructed to place Laurent back in game box. Will we get him back again at the start of the second run?	Correct. You will get all characters (including Laurent) back at the beginning of each campaign.	
https://boardgamegeek.com/thread/2849626/regular-challenges-vs-travel-challenges	Is it correct that for the craft challenge performed during the travel action, you can use at most one crew member?	Yes, you can only use 1 crew member for the specific Craft challenge during the Travel Action. This is because thematically, only 1 person can ultimately pilot the ship at a time.	
	Are any or all of these intended to be deviations from the normal challenge procedure?	Yes, the deviations are intended. For the Travel Action Craft challenge, other players cannot support you with their crew members, and there are specific rules about discarding ability cards and using crew and adventure cards.	
	So in every other respect, it's just like a regular challenge?	Yes, in every other respect, it's just like a regular challenge. Crew board abilities, ability card abilities, adventure card abilities from both players are allowed, as well as ability card discarding from both players. The only difference is the limitation on crew members.	
https://boardgamegeek.com/thread/2848775/skipping-the-combat-end-of-round-phase	Does this mean I can choose to use only 3 of my 4 combat action tokens, when there are still enemies that are alive?	Yes.	
https://boardgamegeek.com/thread/2844304/assigning-command-tokensadventure-card-resources	Can I assign my personal command tokens to another players crew member in order to activate their crew abilities or cards, or are players only able to assign command tokens on their OWN crew members/cards?	You can only use crew board abilities of crew members under your control	
	When using adventure/market cards to heal or remove fatigue, can this be split amongst players and or crew members, or is it only for the player placing the command token on the card.	All benefits from all adventure cards can be assigned to any and all crew members, including spreading benefits from recipes among crew. So adventure cards are not limited to your own crew.	
	When using adventure/market cards to heal or remove fatigue, can this be split amongst players and or crew members, or is it only for the player placing the command token on the card.	Benefits from adventure cards can be shared among all crew members as they all share in their ownership but my question regards the paying of command tokens to activate them. Say an adventure card requires three command tokens to activate - can the cost be likewise shared to come up with the required amount? I cannot find a rule reference that says that such cards can only be activated from an individual crew member's command token stock. We've house ruled that the command tokens to activate a card can come from anyone with tokens available to spend. I'm thinking specifically about responding to Event Cards but other challenges, even combat, may be implicated?	
	When using adventure/market cards to heal or remove fatigue, can this be split amongst players and or crew members, or is it only for the player placing the command token on the card.	I think the answer to your question is written in "what players share" on the rulebook. Players don't share their command tokens, so no, they can't spend their command to help the active player activate something.	
https://boardgamegeek.com/thread/2844043/newb-questions	How do I assign damage in instances like this, where there has not been a challenge?	Yes, to any of the characters you control.	
	What do I do with completed event cards? Do I just have a discard pile of them? When I create the event deck the second (and third times) do I shuffle each time, or do the exact same order?	On the event deck, yes. Just start a discard pile. At the event at the end of each time through the desk you will get instructions on how to remake it.	
	Brenna said in other threads that it can be to any character, not just the ones you control.	Yes, to any of the characters you control.	
	Am I the only one struggling with this rule book? I feel like there a lot of things missing. Or maybe I just suck at finding them.	Not at all!When we started to play, it seems a lot of stuff in the rules were taken for granted that you knew. It felt like Ryan Laukat believed that we've all played his earlier games.I would love to continue the game, but we have to find a really precise "how to play" on youtube first. The rule book simply doesn't cut it.We've also read it from start to finish and had a lot of questions.	
https://boardgamegeek.com/thread/2843686/unexpected-leak-sea-serpent-plus-defeat-in-normal	So basically if I get defeated while playing normal mode and go back to port; should i keep the recurring event cards like the sea serpent / leak ones or they get discarded?	You've played that right. By RAW these stay unfortunately.	
https://boardgamegeek.com/thread/2841162/possible-to-re-gain-a-completed-quest	Possible to re-gain a completed quest?	If you've already gained a quest, then you can't gain it a second time, so if the storybook instructs you to gain that same quest again, you just ignore that part.	
	What would have happened then?	Based on the nature of that keyword and what it involves, I'm guessing they wanted there to be more than 1 way to be able to find it. So I would guess if you come across twice in the same playthrough, just ignore the second instance.	
	This is also covered in the rules for Quest Cards:	When the storybook says “Lose quest x,” or “Complete quest x,” place the specified card in the used quest box. Once quests are in this box, you cannot retrieve them (unless you are resetting the game for a new campaign).	
https://boardgamegeek.com/thread/2838484/how-to-re-prepare-the-event-deck	How to re-prepare the event deck	You only discard the 6 event cards if the crew was defeated or the boat was destroyed.	
