url,question,answer,manual quote
https://boardgamegeek.com/thread/3018065/when-using-the-stone-of-blood-does-the-bonus-damag,"When using the Stone of Blood, does the bonus damage have to be placed continuously with other damage or can it go anywhere on a monster card?","The adventure cards can be used 'at any time,' meaning they don't have to be part of a specific attack, or even part of an attack in general - they are a separate instance of damage. This damage can be combined with the total damage of an attack, applied to a different non-contiguous square or on another monster, or even used before an attack to disable a monster ability.",
https://boardgamegeek.com/thread/2602739/do-adventure-cards-bypass-resist,"I also wonder if Resist takes affect at the beginning of the attack, or at the end.  If I cover the Resist with damage from my very first attack, does that Resist not have an effect since it's covered by my attack? Or does it have an affect since it was active when I first made the attack and before I placed damage?","I’d like to know this too.I had assumed the “counterattack happens even when you defeat the enemy” change would be rationalized by a reference to simultaneous action, but having now read the rules, I do not see that word explicitly stated anywhere.If simultaneous actions are presumed, I’d say the covered items would be in effect, but this would then induce perhaps a bit too much memory into the design? e.g. covering a venom icon should still hit you with the status on the counterattack, and I’m pretty sure that isn’t the design intent.",
https://boardgamegeek.com/thread/2877146/changing-player-count-mid-campaign,"Can you change the number of players mid campaign? If so, how?","You play the same 9 characters no matter the player count, so it's pretty easy to divvy them up however you like.",
https://boardgamegeek.com/thread/2602825/equipping-weapons,"In regards to weapons, can you freely move them in between combat actions? Or can you only move to a new character outside of combat?",You can only move weapons between crew members outside of combat.,
https://boardgamegeek.com/thread/3006759/when-taking-damage-from-an-enemy-can-i-give-it-to,When taking damage from an enemy can i give it to ANY crew?,"In combat after a character attacks, the retaliate damage goes to that character. The end of round damage and status effects can go to any character (all 9 are considered to be in the fight). In challenges, if damage is dealt it must first go to any characters that specifically participated in the challenge. After that it can be spread to anyone in the party.",
https://boardgamegeek.com/thread/2671473/action-token-if-no-character-with-health,If two players are in the game and are in the following situation1) Captain has no health left2) One player has no character with any health leftWhat happen to the action token at the beginning of the round?Should they be split 2:2 on two players still?,"Yes, you still split them evenly. Hopefully the players have enough command to reassign their combat cubes to other players. Captain Odessa can only be used to attack by the active player, but any player can pay command to use her crew board abilities. If you have an adventure card that does automatic damage then, if you activate a spot with synergy, you can give away Gregory's synergy token and have a character heal to above zero.",
https://boardgamegeek.com/thread/2594099/visiting-a-port-action-clarification,"When visiting a Port as an Action, you can visit the Inn, pay 4 coins and “each crew member restores 2 health and removes 1 fatigue”. Is this limited to the active player’s crew members, or do all 9 crew receive the benefit?","All 9 receive the benefit, and you can use the sickbay to heal other player’s characters.",
https://boardgamegeek.com/thread/2855852/when-can-you-move-equipment,When can you move equipment?,You can equip this to a crew member (or give it to a different crew member) at any time outside of combat. Slide it underneath their crew board so that only the weapon info is showing.,
https://boardgamegeek.com/thread/2565586/numbers-on-hearts,In the Mythan Crusher (enemy card number 5) there is a number one over the heart on the lower left corner. Is that a printing error or does it have any special meaning?,This is a printing error. It should not have the number.,
https://boardgamegeek.com/thread/2561673/weapons,"All spend command tokens go directly back to supply except for crew abilities and adventure cards, correct?",This is all correct.,
https://boardgamegeek.com/thread/2606175/story-1-first-time-through-event-deck-spoilers,So why do we need to discard our ability cards?,The ability cards represent temporary bonuses gained by training and preparing. They are not long-term skills and are meant to be discarded to allow players to make decisions about what abilities to equip for the entire run of the campaign.,
https://boardgamegeek.com/thread/2893834/search-token-low-morale,I have obtained a search token in the Deck (ship action). What does this search token mean?,"According to the following rule, it gives you 1 coin and 1 low morale. However, according to the rules, status tokens are only obtained in stories and combat (this does not include the deck).",
https://boardgamegeek.com/thread/2969902/question-about-double-if-then-statements-when-expl,Paragraph 101 says If keyword TOAD turn to 101.3If keyword BICYCLE turn to 102.2In this case do I do TOAD and skip BICYCLE???,"It will largely depend on how the first one resolves. If the resolution redirects you to the starting instructions, then yes you would do the second one. But the first one could resolves in telling you to return to the ship, in which case you would not have an opportunity to do the second one. I'm guessing though that since that rule about following them in order is in the rulebook that anytime this comes up you'd always be directed back to the original instructions.",
https://boardgamegeek.com/thread/2610851/bandage,How does the bandage ability card work? Do you just use it any time and discard? Or can you use it an unlimited number of times?,"It's an Instant Effect. Rule Book pg. 34, ""General Ability Card Rules"" - Instant Effect: Apply the effect the moment that you equip the ability card. As it doesn't have a cost, I would presume these are one time triggers. After that the card is effectively blank. The special ability is used up, as others posted above, but you still keep it attached for the skill bonus until you discard the card.",
https://boardgamegeek.com/thread/2710768/a-couple-of-rules-questions,Outdoor Cooking Gear lets you restore an extra 2 health when you cook a recipe while exploring. Can you also do this when the recipe you cook doesn't let you restore health in the first place?,"I believe that, yes, it would restore 2 health even with recipes that don't normally restore it.",
https://boardgamegeek.com/thread/2598768/can-equipped-ability-cards-have-their-effect-activ,How is ship damage determined?,"When Manticore takes damage, you draw a fate card to determine location for each point of damage, not each instance of damage.",
https://boardgamegeek.com/thread/3079838/does-flavour-text-for-brutal-mode-defeat-exists,Does flavour text for Brutal mode defeat exists?,"Storybook D1 ""Defeat"" section seems to have a flavour text for brutal mode defeat (italic text above heading suggests you to read entry D1.2, if you have 11 ship damage or all crew has 0 health). But i was unable to find any links to this section, that will allow you to read it, not in rulebook Brutal mode description, nor in journey log, so maybe this part is used for other purposes, and there is basically no flavour text for defeat. In my opinion, this option is plainly sad, because this is a story game, and getting just ""...game is ending in complete failure when you are defeated"" from a rulebook seems inappropriate and does not fit the game itself, especially considering, that there is a nicely fitting flavour text, ending number, and propper end-game instructions, as in any other ending. So, am i right, and link to it is just one of many candidates for being added to the errata?Am i wrong and it`s just being used somewhere else? But then, why it can`t be used for brutal mode defeat purposes?",
https://boardgamegeek.com/thread/3078443/equipped-ability-card-rule-clarification,"Can the non-active player use abilities (both on crew board and equipped ability cards) when it's not their turn (separate from using crew skill icons for a challenge by spending a command point). If so, is there any restrictions on this? During combat? During a challenge?","Yes, they can. The only exceptions are that recipes can't be used while in combat, and adventure cards that move the ship can't be used while in combat nor while exploring. Otherwise, all players can activate adventure cards, crew board abilities, and ability card abilities during any player's turn.",
https://boardgamegeek.com/thread/3130256/refine-ability-can-i-use-it-multiple-times-by-payi,Refine ability - can I use it multiple times by paying multiple command tokens ?,"Is that an ability card ?If so, you do not stock command token on it when you use its ability, so you may use it as much as you want. The only abilities where you stock command tokens and make them un-available are those on character boards and adventure cards.",
https://boardgamegeek.com/thread/2659537/list-of-ability-card-questions-and-answers,What is the intended design of World Wisdom?,"Reveal the event card and read it, discard World Wisdom, ignore everything on the event card.",
https://boardgamegeek.com/thread/3147190/sleeping-gods-starting-over-second-campaign,Do I have to keep using my old logbook?,"If you play multiple campaigns you can create a ""master"" logbook before your next campaign by combining info from all previous logbooks.",
https://boardgamegeek.com/thread/2597215/low-morale-on-deck-action-required-to-take-as-dama,does the low moral have to be put on your crew or any players crew?,It can be placed on any player's crew.,
https://boardgamegeek.com/thread/2787275/movement-question,How many spaces do I need to move with the ship in order to reach location 103 from location 12?,"Yes, I would think move 3 is needed in that route.",
https://boardgamegeek.com/thread/3205199/are-the-rings-considered-a-line,Are the rings considered a line?,"Assuming you mean the ring binder of the map book, then yes that is a border. Quote from the sleeping gods rulepop""Regions are separated by dotted lines, land, the spiral binding of the atlas, and the edge of the page. The ship cannot reside on or move through land, only sea regions.""","""Regions are separated by dotted lines, land, the spiral binding of the atlas, and the edge of the page. The ship cannot reside on or move through land, only sea regions."""
https://boardgamegeek.com/thread/3198679/some-simple-questions-after-first-session,"The manual tells me, that first the participating team members get damage. So, when do non-participants get damage?","If all participating crewmembers are knocked out, then any remaining damage must be allocated to non-participating crew.",
https://boardgamegeek.com/thread/2844043/newb-questions,"I drew an event that is Perception 5, (Fail, -1 Health), Gain 1 coin. I failed. Do I lose a health and I'm done? Or do I lose a health and ALSO gain 1 coin?","For the first question, unless it says otherwise you gain the reward regardless of if you pass the challenge.",
https://boardgamegeek.com/thread/2601437/a-smattering-of-post-play-questions-search-tokens,"If Laurent has ""purchased"" an ability card with an anchor will he get to add that to his damage, ie. 3?","He can discard ONE ability card he has equipped to add +1 damage. He cannot discard an upgrade card, nor can he seem to discard two ability cards if he had them.",
https://boardgamegeek.com/thread/2611709/hours-of-play-in-a-few-questions-remain-mild-spoil,"Hand limit resolution: Is it legal to draw your fourth card, and then use an ""any time"" action to slot one in?","I would argue the need to immediately discard (don't have the wording in front of me right now, but my memory interpreted it as immediately or as soon as you get to 4 cards) supercedes the ability to anytime play ability cards down. I don't know if I have a justification from the rules to give you, but to me it makes sense that ""immediately"" beats out ""any time.""",
https://boardgamegeek.com/thread/2698111/market-price-discount-interaction,"Is there a 'minimum' price in the market? That is, do the 1-cost items become free due to the discount, or are they a minimum of 1 coin each?",Card as written = the -1 cost makes the 1 coin items free.,
https://boardgamegeek.com/thread/2568827/merchant-vessel-card,"Just wondering about option on Event Card Merchant Vessel: 'Buy Food' Pay 1 coin to gain 2 grain.Can I pay 2 or more coin for more food, or is it only 1 coin for 2 grain ONLY.Thanks.",You can only pay 1 coin for 2 grain in this event (you cannot repeat it and buy more grain).,
https://boardgamegeek.com/thread/2598971/what-is-an-artifact,What is an artifact?,"It's the little statuette looking guys if you have the 3D resources, or the token that has the golden picture of an idol type thing that has a 2 coins icon. Artifacts can be used as a form of currency. You can sell them, trade them, or use them to purchase things as if they were worth 2 gold. However, there are some location where artifacts is the only type of currency that will be accepted.",
https://boardgamegeek.com/thread/2849626/regular-challenges-vs-travel-challenges,Are any or all of these intended to be deviations from the normal challenge procedure?,"Yes, the deviations are intended. For the Travel Action Craft challenge, other players cannot support you with their crew members, and there are specific rules about discarding ability cards and using crew and adventure cards.",
https://boardgamegeek.com/thread/2595605/do-status-effects-from-exploration-damage-have-to,Do status effects from exploration damage have to go on the same crew member?,I believe it applies to any active character you are playing when it happens. If you are playing solo then any character.,
https://boardgamegeek.com/thread/2634456/inactive-player-using-crew-abilities,"Can Kasumi's ability be used if the active player controls her, without her needing to participate in the challenge?","Yes, it appears that Kasumi's ability can only be used if the active player (the player who draws fate) controls her, not necessarily needing her to participate in the challenge. This has been the consensus due to the use of 'you' on page 34 of the rule book.",
https://boardgamegeek.com/thread/2601599/losing-resources-that-you-dont-have,How much of the fail/success criteria of an option should be read before making a decision?,"You absolutely do read success/fail text before making your decisions, knowing the consequences of failure is important information for deciding how much to invest in a challenge.",
https://boardgamegeek.com/thread/2659537/list-of-ability-card-questions-and-answers,I assume that the 2 command from Plan Ahead goes to the active player?,"Yes. Essentially it could clarify by saying 'You gain 2 command at the start of combat.' But since command is something controlled by the player, and not by crew members, it just only makes sense to give it to the active player.",
https://boardgamegeek.com/thread/2601294/questions-combat-and-ship-action,"For round 2, can I select 4 completely new characters to continue the battle?","Yes, you can choose any of your non-zero-health crew for each combat round when playing solo. Effectively all crew members are participating at all times when doing a 1P campaign.",
https://boardgamegeek.com/thread/2674663/infinite-wood-materials-loop,What did we do wrong?,I don’t believe you were allowed to choose the same option twice in one visit.,
https://boardgamegeek.com/thread/3004218/action-dungeon-camp,"In the extension ""DUNGEONS"", concerning the action ""DUNGEON-CAMP"", it is written:If the EVENT draw is exhausted, you can no longer choose the action ""DUNGEON-CAMP"".But the EVENT draw can only be empty at the end of the campaign after the 3 rounds of EVENTS cards. Otherwise, we go back and forth, right?","The text means that if the current event deck has no cards left, then you cannot camp in a dungeon.",
https://boardgamegeek.com/thread/2790187/clear-up-character-gaining-tokens,But when do those pass on to another character? Like if my character is hit with venom but has it already so I pass it on to another character?,"Since you can't have more than 2 status tokens on a crew member, you would never add a 3rd to ""rollover"" onto another. Fatigue you can only have 2. Once you have 2, you can't participate in challenges - so you won't ever get a 3rd. Damage - apply all one enemy's damage to one crew member; the excess, if any, you choose to allocate to others. Edit to correct the point about status tokens. Misread it, sorry. F Amado is right.",
https://boardgamegeek.com/thread/2596940/adventure-card-23,I'm wondering if it's the number of the card that's mis-printed or the name.,Totem: Stone of Freezing does exist and it's Adventure Card 16.,
https://boardgamegeek.com/thread/2799054/inventive-chef-ruling,what the consensus is on Marco’s upgrade of inventive chef?,Marco's ability allows you to replace any one food token required by a recipe with one of any other type of food token.,
https://boardgamegeek.com/thread/2596731/questions-regarding-combat,"So, then the grey combat cubes are gathered again, and given out to the players again, so on and so forth until the monsters are destroyed or the players die, right?",Right,
https://boardgamegeek.com/thread/2599708/why-two-fatigue-tokens-am-i-missing-something,"So when you take the ship action that lets you remove one fatigue, that means discarding only the -1 combat token, correct?","Yes, that's correct. The purpose of using two tokens is so it's easier to see how many crew members are exhausted and for the game saving mechanic, which requires 2 tokens to remember the state of each crew member's fatigue.",
https://boardgamegeek.com/thread/2610743/first-strike,"Hi all,What does ""first strike,"" mean on an enemy and where is this in the rulebook?","Rule Book pg. 35, ""First Strike""This ability is active until disabled. Any time a crew member attacks this enemy, the enemy counterattacks first.","""First Strike""This ability is active until disabled. Any time a crew member attacks this enemy, the enemy counterattacks first."
https://boardgamegeek.com/thread/2626309/exploring-towns,Isn't this actually 'on the same explore action' rather than 'on the same turn'?,"Correct, on the same action. You can always go back and do things again on the same turn with a second action, if keywords allow.",
https://boardgamegeek.com/thread/2604075/event-card-actions,Do the actions performed on the event cards means you have one less action to do in step 3?,"I think you're referring to cards that have an ongoing effect and you may choose to do a challenge to get rid of it. We've been playing that is a free and separate action from the two you choose. There's nowhere on the event that says you must spend one of your 2 actions. Also, taking a challenge by itself is not one of the 4 choices you have on the ship board to take. If you want to waste an action, go ahead. But I don't think that was the intent by the designer.",
https://boardgamegeek.com/thread/2620751/rotten-supplies-event-card,"back to the damage question - if no crew participates and you fail the challenge and take damage, are we agreed you can you sprinkle this damage any way you like? Even to crew with two fatigue (that would not be allowed to participate in the challenge)?","That's how I've been playing, yes.  The rules only specify that participating crew have to take the damage first, and there are none.  It also says you can split the damage as you wish amongst those participating crew, so I see no reason why it wouldn't also work the same for non-participating crew.  Fatigued crew should be just as capable of taking damage as crew that aren't tired, but that one has no rules justification I can find, just a personal 'this seems logical'.",
https://boardgamegeek.com/thread/2630968/f1-instructions-and-official-errata,"Does the word ""EXTRA"" simply mean that you get the 7 Tokens again or is there a broader meaning?","I think it means the same, that you just put back the command on cards and crew boards, then take 7 command. Otherwise the word ‘extra’ would be redundant.",
https://boardgamegeek.com/thread/2841162/possible-to-re-gain-a-completed-quest,Is it possible to re-gain a completed quest?,"If you've already gained a quest, then you can't gain it a second time, so if the storybook instructs you to gain that same quest again, you just ignore that part.",
https://boardgamegeek.com/thread/2596627/can-you-flee-combat,Can you flee combat?,"Technically, you ""flee"" when you're defeated. Monsters in this land will chase you down, apparently, so there's no escape.",
https://boardgamegeek.com/thread/2565907/primeval-perilsleeping-gods-rules-clarifications,Is there a player aid sheet in the box?,There is a player aid sheet in the box. It was one of the stretch goals.,
https://boardgamegeek.com/thread/2596609/map-challenges-ie-storms-etc,"We ran across the thunderstorm on the first map, and we're not sure exactly how we go about challenging it. Does the player whose turn it is activate a person for the challenge? Can you just draw a fate card, and use that number for the challenge, without using a person?","Yes, you don't need to allocate a character to challenges. You can just draw a card.",
https://boardgamegeek.com/thread/2838085/is-it-a-totem-or-an-achievement-or-both,Is it a totem or an achievement or both?,"The achievement paper has a list of totems and endings for you to track your progress through multiple campaigns and a list of unlockable cards on the bottom left of the sheet for cards you can use when you begin a new campaign once earned. But yes, most of the sheet is a list of totems.",
https://boardgamegeek.com/thread/2602441/combat-clarification-question-doubletriple-hearts,"So in order to cover a 2 or 3 heart, does the damage need to come from one attack? Or can I do 1 damage now, then the other 1 damage on the following turn? It's not clear to me in the rulebook.","Here's what the rulebook says (page 25): ""Some enemy hearts have a number of 2 or 3 on them. These hearts require a hit of 2 or 3 damage to cover (although you still only place one damage token on the square). See the example on the next page.""Given that they're using the phrase ""a hit,"" implying a singular hit, I would say that you can't deal one damage on one turn and another damage on the next. Additionally, from a gameplay perspective, there's no way to track that you've dealt only one of the two damage to cover the heart.","""Some enemy hearts have a number of 2 or 3 on them. These hearts require a hit of 2 or 3 damage to cover (although you still only place one damage token on the square). See the example on the next page."""
https://boardgamegeek.com/thread/2615915/revisiting-locations,"This sounds like an error. Could you put which location it is, in spoilers?","It would be great to get an answer on it from Ryan. Sounds like currently, that keyword doesn’t really do anything, so is pretty pointless! Which seems unlikely to have been the intention.",
https://boardgamegeek.com/thread/2641023/defaeted-enemies-are-they-removed-can-they-regen,"Defeated enemies, are they removed, can they regen?","Yes, you remove the defeated enemy and slide the other two together. So enemy 3 would heal enemy 1, which would have become adjacent. And yes, when you kill an enemy it won't counter-attack!",
https://boardgamegeek.com/thread/2598771/how-do-which-crew-members-can-be-affected,How do we know which crew members will be affected in the game?,"Port Inn: All crew members. It says ""All"", all means all of them, including the Captain. For four coins it better be everyone! Spend XP: (less clear) First sentence says ""Any"", which includes your own; agree that the language could be better for this one, but it explicitly starts with saying you can purchase levels for any crew, so I'd roll with that. Activate Crew Ability: Only the player that controls that crew member. However, Command can be spent even if it's not your turn, so if the player has enough Command they can do a crew ability at the active player's request.",
https://boardgamegeek.com/thread/3012323/can-i-keep-eating-at-the-fishouse,Can i keep eating at the fishouse?,"Each dialogue option at a location can only be chosen once before returning to the ship, necessitating more time to be spent from the event deck if you want to revisit somewhere to repeat an option.If there are choices A., B., and C. at a location, as long as there is nothing directing you back to the ship specifically, you could do all 3 if you want - but repeating certain options requires more visits which will eat up your time quickly.",
https://boardgamegeek.com/thread/2640098/cooking-questions,What does ‘while exploring’ mean in Outdoor Cooking Set?,I'd say just when using the Explore action and before 'Return to Ship'.,
https://boardgamegeek.com/thread/2535429/primeval-peril-splash-attack,"If I attack two opponents with a splash attack, do they counterattack both, or only the one I have choosen to attack?",Only the one you chose to attack performs a counterattack. Other enemies hit by splash damage do not counterattack.,
https://boardgamegeek.com/thread/2565907/primeval-perilsleeping-gods-rules-clarifications,"Any player can discard a card from their hand to give +1 of the corresponding skill during a challenge, even if it's not that player's turn and even if his characters are not involved in the challenge?",Correct. Any player can discard any number of ability cards with the corresponding icon to help. They do not need to be involved in the challenge.,
https://boardgamegeek.com/thread/2532545/primevil-peril-game-end,What should I do after finding Shen?,Try finding a way to sail off the map!,
https://boardgamegeek.com/thread/3037556/traveling-to-a-new-map,Where do I put the Event card after I'm done with it? is there a discard pile?,Discard it. It won't be used again this campaign.,
https://boardgamegeek.com/thread/2599839/what-does-temporary-mean,What Does Temporary Mean?,"Armor labeled as 'temporary block in combat' can be used once by placing the necessary command onto the card, making it unusable until that command is removed. This is typically done through the Bridge or Quarters action on the ship board. Unlike weapon's block, block from adventure cards (market cards are considered adventure cards) or crew abilities can also be used against End-of-Round attacks.",
https://boardgamegeek.com/thread/2627932/ability-card-help,"What does it mean ""when you use the quarters?  I cannot find reference to anything quarters.  Maybe I am just missing it.",It is one of the locations on the ship.Although maybe you could make Sleeping Gods a drinking game??,
https://boardgamegeek.com/thread/2905297/alley-markets,Where can you find which icon represents which writer?,"On the title page, beside the authors' names.",
https://boardgamegeek.com/thread/2542651/adventure-cards-and-combat,Are weapons in Peril equipped or owned by anyone? Can abilities be added after a fate card is drawn?,"Weapons must be equipped to individual crew members outside of combat. Abilities cannot be played from your hand during combat, only when they are equipped to a crew member as an ability.",
https://boardgamegeek.com/thread/2599233/lots-of-minor-nit-picky-rules-questions,What happens if you get a negative travel check (assuming some events are in play)?,"It’s not possible to have a negative result from a check. The minimum is 0, so you move 1.",
https://boardgamegeek.com/thread/2879442/a-bunch-of-questions,Should the penalties and rewards from challenges be public knowledge?,"As in ""should you know those in advance"" ? The rules say ""Do not read ahead or turn to any further paragraphs until you have made your choice or completed your challenge."". I find it hard to ""not read"" sometimes what's written just after a challenge, so I don't mind if I do. I do not read new numbered paragraphs though. I feel like it’s been said (by the creator?) that you should look at things like penalties and sometimes it’s advisable to “not try” in a challenge and take the minor penalty. So, I don’t see a problem with looking at rewards/penalties, as long as you don’t flip to new sections/scripts.",
https://boardgamegeek.com/thread/3005442/accuracy-abilities-vs-fate-abilities-and-redraw-fa,"Same as above, but can I use other crew members fate abilities?",You can use character board abilities only on the things that character does. So you can use Sophi’s +1 accuracy on her own attacks but not someone else’s.,
https://boardgamegeek.com/thread/3037556/traveling-to-a-new-map,Can I swap an equipped Ability card with one that is unequipped in my hand?,No.,
https://boardgamegeek.com/thread/3022849/stamina-level-card-of-odessa-what-does-it-mean,Stamina Level Card of Odessa. What does it mean?,"It means the character suffers the same affects as having two fatigue tokens, but they can also have a third token. You would need to lose 2 tokens (i.e. have only one token left) to negate the negative effects of having fatigue tokens.(I.e. three tokens is just as bad as two tokens, but usually you can’t have more than two tokens, except with this ability).",
https://boardgamegeek.com/thread/3116149/marking-if-keywords-cheating,"For the IRON example, is the door made of iron or is it the key?","In the IRON example, the door is made of iron, not the key. It is thematically sensible to remember an iron door in the back of a cave, as it is unusual and memorable.",
https://boardgamegeek.com/thread/2595839/choose-not-to-do-a-challenge,What about an event challenge? Can I just ignore it?,"I think this border home ruling, so do as you wish, but it can be a very slippery ramp to skip some events just because it ""feels"" you can. Thematically, you found some nearby wood and decided to pick it up even if you already had 20 woods, because it was literally just begging to be picked out. However, at the time you didn't realize this could hurt/tire some of your crew.",
https://boardgamegeek.com/thread/2624476/weakened-effect-on-discarding-equipped-ability-car,Does 'Weakened' effect (-2 to each skill of the affected crew member) apply in combat (discarding equipped ability card to inflict extra damage)?,"It shouldn't - Skills are only used for Challenges, not combat.",
https://boardgamegeek.com/thread/2601077/normal-mode-and-finale-spoilers-hidden,Is there a maximum number of defeats allowed in normal mode?,"If you're defeated in this combat, there are instructions that tell you to start at F1 again, which will have you restore all crew health, remove all status tokens, and remove all fatigue. You also remove all command tokens from used adventure cards and crew boards, then gain 7 command (+1 per player).If you find yourself stuck in this combat, even after trying again, I would say (if playing on normal mode) to just move on to F2 and finish the story. It'll be a much more satisfying conclusion than just ending there, and if you decide to play another campaign, you'll have an idea of what is coming.",
https://boardgamegeek.com/thread/2605658/multiple-keywords-for-an-explore,"Shoot! We played it where we could pick which keyword we wanted to use, since we had both (and the one seemed bad). But hindsight, that does make sense to start from top down. Ugh, well now I feel like we missed out on something or altered the game...we are a few turns after that explore action and seems it'll be a hassle to revert back. Think it'll be okay to go forward, or should we revert back?",Just move on. Mistakes will happen. It's not worth backtracking more than one turn. You will know for the future.,
https://boardgamegeek.com/thread/2971238/what-means-the-plus-before-the-accuracy-number-ob,"When I use Kannans weapon pistol I have accuracy +1. If I have got also the ability Crack shot, do I add +2 to the current +1 or do I have only +2 accuracy? ( text of crack shot: +2 with pistol)","You add it, so you have +3.",
https://boardgamegeek.com/thread/2671373/fate-symbols-on-ship-actions,What is the meaning of the oval blue Fate Numbers (1 to 6) by the Ship Action Spaces?,"It's used when you randomise damage. Whenever you take ship damage, you are supposed to draw a card and the fate number on the upper left of the card corresponds to the part of the ship that is damaged. For example, if you draw a card with 1 fate, then you add the ship damage to the hull of the ship with the little red cubes. If you draw a number that already has full damage, you place the damage on another spot of your choice on the ship. To add to that, you draw an individual fate card for each point of damage, not for a set of damage. So if Manticore takes 3 damage, you draw 3 fate cards.",
https://boardgamegeek.com/thread/2532476/primevil-peril-event-effects-one-or-all-characters,"If I decide to don‘t use a crew member in a challenge, I draw a fate. Can I decide after the fate to use a crew member?","No, you cannot decide to use a crew member after the fate draw. You can, however, activate adventure cards or discard ability cards from hand to alter the final result.",
https://boardgamegeek.com/thread/2620442/net-gun,Apportioning the Benefits of Adventure Card - Multiple crew members?,"Pg 30 of the rulebook (version 3.1) clarifies Flapjacks with the statement ""You may divide these benefits among the different crew members"".On a different note that, I vaguely recall there being a way of getting a third fatigue token, but I can't remember how. I just remember that the -1 damage only comes from the second fatigue token.","You may divide these benefits among the different crew members"""
https://boardgamegeek.com/thread/2595709/digging-and-moral-loss,So I started the game by digging and the first token I pulled has a low moral and a coin. Is this considered damage? Or do I only lose the moral if I choose to take the coin?,"Digging? Do you mean searching as a deck ship action? In that case I believe you apply all the negative effects, but only take 1 reward. Rodney just posted a How To Play video and it has that exact situation. Except you drew only one token and I don't think you can choose to skip the reward to avoid the penalty.",
https://boardgamegeek.com/thread/2750543/ability-cards-discard-and-reshuffle-questions,Is there a reason to look through the ability/fate deck discards?,One reason might be if you're looking for a particular ability to equip it to a character and you can't remember if you drew it as fate yet. Another reason is just to remind oneself which cards with particular abilities/icons have been used so far.,
https://boardgamegeek.com/thread/2625561/loop-leads-to-an-endless-game-maybe-location-11-sp,Did anyone every get an official answer to this?,I think I agree that you're not supposed to re-use event cards but also think the location is pointless if all it does is let you take future mild events away from yourself in exchange for totems?,
https://boardgamegeek.com/thread/3080154/questions-about-ship-action-order-and-other-player,Start of Turn - Should there be a Start of Turn step (e.g. when Poisoned occurs)?,This is more of a reminder thing.,
https://boardgamegeek.com/thread/2960524/combat,"Only crew member abilities of the attacking player of all the players their crew member abilities, right?","Check page 34 of the rulebook ""Ability Clarifications"". There it tells you what abilities can be performed at what time.For example: an ability which gives you +1 Damage can only be added to an attack the crew member performs and cannot be added to another crew member's attack.",
https://boardgamegeek.com/thread/2621068/using-previous-journy-logs-and-other-2nd-game-ques,What does your spreadsheet for tracking game details include?,"My spreadsheet example includes the Quest Required/Gained Keywords for each location - color-coded so that Green is for Active Quests, other ones are Dark Gray, and Light Gray is for N/A where no Keyword is required for an option at that location. White keywords are ones we haven't received yet, but they were listed in the story for that location, so we recorded them as well. Totems are listed in their column, at the location where they are received in a Bright Yellow, but will list a note in Pale Yellow for when you are on a quest line that eventually leads to a totem. Light Gray is used when it definitely leads to no totem. The Notes column is usually for listing the options we chose, and things like what level combat was encountered. Pale Red is for locations or options we want to avoid in the future. Orange is for seemingly important resources/items gained outside of totems. If a row or cell is blank, and has no color code, it means we did not explore that location, or have not chosen that option at a location we have explored. I also keep a separate tab for probable totem leads, and their quest lines, that we didn't get to follow to completion in the previous campaigns. And another separate tab for tracking keywords or items that may be of use in the finale.",
https://boardgamegeek.com/thread/2619254/question-on-the-use-of-totem-gate-stone,"Does the Gate Stone take you inside the Port, or do you need to spend another Command Token to do any actions in the Port?","Realising that i accidentally quoted your response when I’d actually intended to quote the OP! So wasn’t meaning to disagree with you at all, just provide my perspective on the question they’d posed Though I do also not understand how knowing about a place beforehand makes it less magic/implausible to be able to teleport there at will... seems like no matter how you look at it, it’s quite a mysterious and surprising ability!",
https://boardgamegeek.com/thread/2826471/when-do-adventure-cards-become-refreshed,How do you define a 'campaign'?,"I suggest defining 'campaign' differently. A campaign consists of playing the entire game, possibly more than once, until you reach a successful Finale. This is a good challenge.",
https://boardgamegeek.com/thread/2602921/is-command-limited,Is command limited?,"Yes, command is limited. Edit: Page 8, ""Limited Components"" has the answer. Everything is limited, except damage tokens.",
https://boardgamegeek.com/thread/2905297/alley-markets,"If I do not have the required items (2 artifacts), do I have to complete quest 45 without receiving adventure card 45, or can I keep quest 45 and go back later with 2 artifacts?","If it had said ""You may pay 2 artifacts to gain (thing) and complete quest 45. Return to the ship"" then you could have returned later. Unfortunately, that's not what it says. ""You may pay 2 artifacts to gain (thing). Complete Quest 45. Return to the ship."" That means you lose the quest regardless.",
https://boardgamegeek.com/thread/2597649/combat-damage-stacking,If there is a damage token in the middle of the enemy card and I wanted to place 3 damage...can I place damage to the right and left of the middle square and then one damage is nullified because of the middle square already containing damage?,You cannot cover damage that has already been covered. You have to go around it.,
https://boardgamegeek.com/thread/3037601/abilities-brawling-plus-macs-crew-board,"Can Rafael's ""Brawling"" be supported by Mac's ""+1 fate"" ?","I don’t see any reason why that wouldn’t work. Going through the rules and looking for that specific situation, it’s clear Mac’s fate bonus can be used at any time fate is drawn, just like all abilities command has to be refreshed before she can use it a second time. There’s zero reason to suspect that it wouldn’t work like that, other than just nothing clearly stating that it’s specifically allowed.",
